year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2006,8,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",248,50,25.55,0,14.64,1.6,8.21,0,1,4469,3489,0,485,31,464
2006,8,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",62,17,2.28,0.97,2.68,0.21,10.86,2,0,1101,200,99,157,9,636
2006,8,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",341,76,22.77,8.94,17.67,3.56,23.07,4,0,3934,1314,418,766,98,1338
2006,8,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",492,100,26.22,12.71,32.76,0.73,27.59,10,2,4770,1314,668,1229,24,1535
2006,8,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",89,15,3.8,1.32,3.97,0,5.9,9,0,765,175,66,230,0,294
2006,8,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",275,61,21.12,2.22,15.21,1.37,21.08,2,0,3322,1091,81,546,30,1574
2006,8,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",43,11,8.18,0,2.79,0,0.03,0,0,563,463,0,97,0,3
2006,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",124,23,5.96,0.39,7.84,0.16,8.64,2,0,1428,299,31,336,23,739
2006,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1076,281,81.37,10.83,110.17,7.71,70.93,14,3,23351,7878,625,6149,544,8155
2006,8,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",62,15,8.2,0,3.83,0,2.96,0,0,1185,901,0,111,0,173
2006,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",620,135,41.06,14.27,31.74,1.54,46.39,11,0,7526,2401,907,1191,55,2972
2006,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2680,772,190.73,33.71,333.85,17.5,196.22,25,6,44703,13000,2240,13287,1033,15143
2006,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1839,510,91.58,25.12,281.08,1.95,110.27,27,10,29050,4830,1519,14883,95,7723
2006,8,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",62,14,4.14,0,6.27,0,3.59,0,0,875,540,0,145,0,190
2006,8,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",484,105,31.43,5.59,23.1,0.47,44.42,4,2,5459,1827,241,1009,13,2369
2006,8,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",992,217,79.58,14.88,50.2,8.05,64.29,16,0,12484,4913,934,1952,395,4290
2006,8,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",93,17,5.29,3.31,3.82,0.32,4.26,2,0,759,179,162,167,10,241
2006,8,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",93,14,2.83,1.29,4.56,0,5.32,7,0,1488,250,559,228,0,451
2006,8,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",124,22,6.79,2.56,3.33,0.99,8.33,4,0,1103,381,90,163,80,389
2006,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3503,822,212.58,48.52,291.53,36.03,233.34,153,12,43824,12780,2787,11832,1469,14956
2006,8,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",341,73,20.27,3.84,19.02,0.8,29.07,4,0,4148,1055,311,861,41,1880
2006,8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",465,101,19.82,8.23,25.05,2.84,45.05,10,1,5794,1203,372,1048,132,3039
2006,8,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",124,27,8.59,4.1,3.91,0.52,9.89,0,0,1365,414,267,121,16,547
2006,8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",124,26,13.34,0,6.21,1,5.44,0,0,2097,1225,0,359,16,497
2006,8,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",217,54,12.04,6.97,9.03,1.04,24.92,1,1,2974,489,494,446,23,1522
2006,8,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",124,29,7.32,4.16,2.41,0.03,15.09,0,0,1562,336,192,137,5,892
2006,8,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",155,35,9.71,4.97,7.67,0.13,12.53,1,0,2019,582,300,262,18,857
2006,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6601,1920,258.12,35.33,925.59,35.54,665.42,104,21,123590,18763,2581,53716,1740,46790
2006,8,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",93,23,8.1,2.09,3.95,1.04,7.82,0,0,975,235,111,136,22,471
2006,8,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",31,9,1.85,1.21,2.25,0.22,3.47,1,0,536,90,66,109,19,252
2006,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",216,48,14.57,6.4,14.68,1.75,10.61,0,0,2557,647,396,679,46,789
2006,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",558,126,24.47,5.47,64.49,1.54,30.03,9,0,6411,1271,284,2888,60,1908
2006,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",461,94,29.89,10.81,22.54,0.06,30.69,4,2,5291,1752,618,843,2,2076
2006,8,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62,16,5.99,2.66,0.29,0.1,6.96,0,0,891,293,130,20,7,441
2006,8,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",461,116,30.81,8.98,35.02,0.35,40.84,10,2,6029,1257,557,1501,14,2700
2006,8,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",93,20,7.18,1.28,6.18,0,5.36,0,0,837,251,73,187,0,326
2006,8,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",155,38,15.67,1.64,12.52,0.77,7.39,0,1,1607,751,94,332,24,406
2006,8,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",124,21,4.31,2.11,9.42,0.14,5.02,0,0,1544,331,206,523,8,476
2006,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",588,147,45.76,15.25,39.66,2.91,43.41,4,2,7268,2682,861,1449,83,2193
2006,8,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",585,109,29.81,14.18,25.74,1.68,37.6,7,0,5044,1195,779,912,54,2104
2006,8,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",62,15,3.73,1.03,2.38,1,6.85,1,1,1116,321,98,106,28,563
2006,8,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",588,181,63.37,15.19,54.18,3.06,45.2,4,0,9852,3529,863,2185,148,3127
2006,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1142,341,105.65,15.42,124.5,9.04,86.39,11,0,20130,7432,919,5321,379,6079
2006,8,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",461,105,27.48,8.27,26.76,2.05,40.45,2,0,4785,982,584,896,76,2247
2006,8,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1265,265,102.4,11.41,77.62,14.03,59.54,41,4,15433,6374,684,3012,705,4658
2006,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",216,66,13.8,2.75,25.24,1.22,22.99,1,0,3825,943,155,992,68,1667
2006,8,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",155,32,10.36,7.79,5.01,0,8.83,0,0,1665,443,346,184,0,692
2006,8,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",476,118,26.79,8.76,42.69,1.31,38.45,4,1,5288,1346,460,1577,29,1876
2006,8,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1774,301,79.26,15.28,72.86,13.75,119.85,17,1,15950,4429,768,3132,449,7172
2006,8,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",124,25,9.08,1,6.26,0.94,7.73,6,0,3577,2008,698,272,79,520
2006,8,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",31,4,1.03,0,2,0,0.97,3,0,286,125,0,75,0,86
2006,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",682,122,36.72,8.99,40.19,2.34,33.75,11,1,6750,2192,522,1768,87,2181
2006,8,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",212,72,17.54,9.57,15.57,1.43,27.88,1,0,4484,1132,614,873,55,1810
2006,8,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",340,81,21.24,11.54,20.01,1,27.2,4,0,4296,919,854,877,16,1630
2006,8,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",108,17,7.39,1.44,3.38,0,4.79,7,1,873,331,87,170,0,285
2006,9,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",299,55,12.61,4.18,14.87,0,23.33,5,0,3687,510,454,849,0,1874
2006,9,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",35,10,4.32,0.9,1.6,0,3.18,0,0,576,229,70,69,0,208
2006,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",672,225,19.18,10.65,155.93,0,39.24,16,3,13430,995,967,8818,0,2650
2006,9,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",759,154,35.62,10.96,35.81,0,71.62,12,0,9773,1326,1325,1797,0,5325
2006,9,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",168,22,8.05,2.72,5.65,0,5.58,0,0,1156,414,184,156,0,402
2006,9,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",111,16,4.72,2.93,3.69,0,4.67,3,0,864,302,206,150,0,206
2006,9,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",410,79,21.19,5.85,18.84,0,33.13,6,0,4822,1076,365,922,0,2459
2006,9,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1059,200,47.2,20.02,72.58,0,60.2,13,1,14172,3881,1355,3964,0,4972
2006,9,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",115,12,4.64,1.05,3.67,0,2.65,0,0,925,226,101,237,0,361
2006,9,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",314,51,23.83,6.81,5.7,0,14.66,6,0,3363,1631,515,309,0,908
2006,9,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",144,25,10.26,5.52,3.73,0,5.49,2,0,1439,482,422,268,0,267
2006,9,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",111,13,4.24,2.33,1.9,0,4.53,3,0,688,180,176,141,0,191
2006,9,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",206,25,8.69,2.22,6.13,0,7.97,7,0,1875,410,165,464,0,836
2006,9,AA,American Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",184,14,3.31,0,5.38,0,5.31,1,1,1080,213,0,168,0,699
2006,9,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",60,13,3.66,3.48,2.29,0,3.56,0,0,789,114,391,91,0,193
2006,9,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",861,146,41.55,11.89,39.2,0,53.36,15,4,8084,2032,943,1769,0,3340
2006,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",666,137,30.8,6.49,43.35,0,56.37,13,1,7599,1448,683,1674,0,3794
2006,9,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13426,2190,476.77,147.75,860.59,2.76,702.13,247,112,140379,38100,11909,40815,118,49437
2006,9,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",322,84,20.22,4.53,28.77,0,30.49,6,0,4497,984,307,1287,0,1919
2006,9,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,9,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",295,57,18.11,5.76,16.66,0,16.47,9,2,3340,856,609,746,0,1129
2006,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",587,202,39.95,6.55,114.63,0,40.87,19,1,14905,2665,567,8363,0,3310
2006,9,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,11,2.76,2.28,4.96,0,0.99,1,0,691,134,313,128,0,116
2006,9,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",484,80,17.29,5.03,30.89,0,26.79,4,0,4245,1069,407,1251,0,1518
2006,9,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,9,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",240,39,21.34,2,6.33,0,9.33,2,0,1874,1014,89,183,0,588
2006,9,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",60,7,1.78,1.61,1.08,0,2.53,1,0,672,198,113,123,0,238
2006,9,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",321,31,12.08,2.62,9.33,0,6.98,2,0,1743,523,202,384,0,634
2006,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",425,67,19.99,4.31,15.8,0,26.89,11,2,4580,1148,432,838,0,2162
2006,9,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",110,13,4.54,1.87,3.5,0,3.08,4,0,573,166,90,101,0,216
2006,9,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",239,41,11.21,5.37,9.24,0,15.18,6,0,2755,794,482,457,0,1022
2006,9,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",32,8,6.66,0,1.21,0,0.13,0,0,439,361,0,64,0,14
2006,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",117,14,5.16,2.04,0.61,0,6.19,2,0,842,182,188,61,0,411
2006,9,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",936,233,53.04,9.52,120.09,0.4,49.95,4,5,12808,3673,707,5615,6,2807
2006,9,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",35,6,3.33,0,2.15,0,0.52,0,1,228,167,0,47,0,14
2006,9,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",598,146,37.3,11.07,43.77,0,53.85,4,0,9863,2736,1169,2076,0,3882
2006,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2521,589,147.56,28.07,255.63,0,157.74,28,5,32679,10054,2190,9184,0,11251
2006,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1720,525,66.54,14.59,320.98,0,122.88,32,5,29413,3019,1023,17309,0,8062
2006,9,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",60,5,3.08,0,0.78,0,1.14,0,0,279,152,0,31,0,96
2006,9,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",457,70,19.06,4.34,13.88,0,32.71,7,0,4860,982,582,731,0,2565
2006,9,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",929,208,68.69,17.99,52.67,0.19,68.47,12,0,13649,4217,1495,2616,3,5318
2006,9,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",12,2,0.05,0,1,0,0.95,1,0,57,2,0,15,0,40
2006,9,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",131,20,10.21,0.53,5.14,0,4.11,1,0,1253,373,68,354,0,458
2006,9,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",117,18,6.8,1.42,3.48,0,6.31,1,0,1158,352,126,251,0,429
2006,9,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3193,748,168.91,35.49,307.69,2.63,233.29,62,12,43715,10778,2236,13087,53,17561
2006,9,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",402,91,19.54,8.78,17.55,0,45.14,4,1,5540,872,475,973,0,3220
2006,9,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",471,69,13.89,6.07,20.09,0,28.94,11,0,4052,612,635,937,0,1868
2006,9,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",116,26,4.3,2.55,10.55,0,8.6,1,1,1504,205,308,430,0,561
2006,9,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",95,17,7.31,1,4.05,0,4.64,0,1,986,443,26,147,0,370
2006,9,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",206,31,10.92,5.16,3.49,0,11.43,5,0,1959,418,548,198,0,795
2006,9,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",137,14,4.1,1.6,3.06,0,5.25,2,0,985,165,104,93,0,623
2006,9,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",146,27,5.8,5.25,6.75,0,9.2,1,0,1749,203,512,350,0,684
2006,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6167,1984,223.41,43.42,1188.01,1.1,528.06,167,31,149075,18136,5301,82154,23,43461
2006,9,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",90,15,7.15,1.49,2.32,0,4.05,0,0,984,233,111,58,0,582
2006,9,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",30,8,3.47,1.81,1.77,0,0.95,0,0,394,126,122,101,0,45
2006,9,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",206,47,12.69,2.16,13.57,0,18.58,3,0,2792,565,116,505,0,1606
2006,9,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",529,163,28.37,6.93,86.97,0,40.73,14,1,12760,2009,412,7357,0,2982
2006,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",464,120,44.94,9.35,27.61,0,38.1,9,0,6579,2060,806,1239,0,2474
2006,9,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",85,14,5.86,2.67,3.45,0,2.02,0,0,905,252,248,214,0,191
2006,9,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",464,98,26.27,8.3,23.58,0,39.86,9,3,6068,1374,734,1296,0,2664
2006,9,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",86,15,4.67,1.98,2.67,0,5.68,1,1,859,287,119,212,0,241
2006,9,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",124,23,6.59,1.98,6.44,0,7.99,1,0,1357,202,92,206,0,857
2006,9,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",120,17,3.06,0.37,5.4,0,8.18,2,0,727,90,25,237,0,375
2006,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",565,130,42.07,9.79,35.95,0,42.18,5,0,7790,2377,922,1584,0,2907
2006,9,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",560,104,30.67,5.51,28.27,0,39.55,8,2,6046,1352,576,1228,0,2890
2006,9,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",60,10,1.73,1.69,2.76,0,3.82,0,0,1033,170,220,171,0,472
2006,9,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",504,104,32.94,9.05,21.65,0,40.36,1,1,7317,1850,800,1606,0,3061
2006,9,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1058,261,78.25,12.62,98.91,0,71.21,16,2,15347,5020,988,4073,0,5266
2006,9,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",427,75,20.32,4.41,16.2,0,34.06,7,0,4118,1136,253,624,0,2105
2006,9,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1049,199,76.62,13.24,61.19,1,46.95,32,2,11129,4786,909,2723,21,2690
2006,9,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",206,44,13.76,3.11,11.38,0,15.75,2,1,2730,643,346,457,0,1284
2006,9,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",150,29,6.59,4.41,12.22,0,5.78,1,0,1747,428,332,490,0,497
2006,9,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",471,91,23.86,7.54,28.36,0,31.24,9,1,4357,1333,563,972,0,1489
2006,9,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1674,280,66.39,13.52,75.43,0,124.65,20,1,17699,4196,1592,3014,0,8897
2006,9,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",73,11,6.72,0.4,0.36,0,3.51,2,0,885,637,59,34,0,155
2006,9,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",23,1,0,0,1,0,0,0,0,86,0,0,86,0,0
2006,9,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",659,125,25.31,9.76,52.18,0.1,37.67,3,2,6869,1181,1046,1949,5,2688
2006,9,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",209,68,20.7,4.3,10.98,0,32.02,2,0,4708,1207,328,647,0,2526
2006,9,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",325,78,24.79,5.98,19.17,0,28.06,7,3,4857,1265,467,1051,0,2074
2006,9,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",100,19,6.41,1.08,4.82,0,6.69,6,0,1125,372,83,302,0,368
2006,10,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",310,66,17.56,5.29,12.35,0,30.79,3,0,3817,1150,289,484,0,1894
2006,10,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",691,245,29.81,6.01,159.18,0,50,5,0,13371,1899,301,7827,0,3344
2006,10,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",788,176,35.4,13.36,38.4,0,88.85,11,0,9648,2325,724,1346,0,5253
2006,10,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",155,20,4.58,2.13,6,0,7.3,0,0,1002,347,90,192,0,373
2006,10,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",120,21,7.86,2.49,1.33,0,9.32,2,0,716,237,143,32,0,304
2006,10,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",426,79,21.57,5.63,17.61,0,34.18,3,0,4408,1148,328,883,0,2049
2006,10,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1090,225,38.18,7.15,115.07,0,64.6,14,1,13259,2434,494,6066,0,4265
2006,10,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",120,13,5.07,3.52,1.96,0,2.45,0,0,694,227,237,74,0,156
2006,10,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",306,54,23.05,5.44,9.15,0,16.37,2,0,2639,1261,209,316,0,853
2006,10,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",151,31,8.84,3.2,9.28,0,9.69,0,0,1119,263,184,248,0,424
2006,10,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",120,9,2.88,1.13,1.05,0,3.94,1,0,351,112,59,28,0,152
2006,10,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",213,32,11.53,4.62,3.35,0,12.51,11,1,1657,364,248,103,0,942
2006,10,AA,American Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",191,27,6.95,1.18,6.43,0,12.43,0,0,1146,357,82,155,0,552
2006,10,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",62,13,5.22,2.22,1.17,0,4.39,0,0,517,221,118,26,0,152
2006,10,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",905,142,38.96,6.6,37.62,0,58.82,8,0,7060,1818,385,1334,0,3523
2006,10,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",691,127,30.47,8.44,33.19,0,54.91,15,1,6531,1307,439,1226,0,3559
